,baseMean,log2FoldChange,lfcSE,pvalue,padj
Muc5ac-202,0.00859715477096309,-0.0113180171193036,1.01930231274914,0.945076663563214,NA
Naip6-202,0.00859715477096309,-0.0113180171193036,1.01930231274914,0.945076663563214,NA
Ndn-201,0.00859715477096309,-0.0113180171193036,1.01930231274914,0.945076663563214,NA
Ndor1-212,0.00859715477096309,-0.0113180171193036,1.01930231274914,0.945076663563214,NA
Nepn-201,0.00859715477096309,-0.0113180171193036,1.01930231274914,0.945076663563214,NA
Nid2-201,0.00859715477096309,-0.0113180171193036,1.01930231274914,0.945076663563214,NA
Nmur1-202,0.00859715477096309,-0.0113180171193036,1.01930231274914,0.945076663563214,NA
Nynrin-202,0.00859715477096309,-0.0113180171193036,1.01930231274914,0.945076663563214,NA
Olfr1290-204,0.00859715477096309,-0.0113180171193036,1.01930231274914,0.945076663563214,NA
Olfr1428-203,0.00859715477096309,-0.0113180171193036,1.01930231274914,0.945076663563214,NA
Olfr322-204,0.00859715477096309,-0.0113180171193036,1.01930231274914,0.945076663563214,NA
Olfr330-202,0.00859715477096309,-0.0113180171193036,1.01930231274914,0.945076663563214,NA
Olfr464-205,0.00859715477096309,-0.0113180171193036,1.01930231274914,0.945076663563214,NA
Ovca2-201,0.00859715477096309,-0.0113180171193036,1.01930231274914,0.945076663563214,NA
P2rx6-201,0.00859715477096309,-0.0113180171193036,1.01930231274914,0.945076663563214,NA
Pdf-201,0.00859715477096309,-0.0113180171193036,1.01930231274914,0.945076663563214,NA
Pgghg-201,0.00859715477096309,-0.0113180171193036,1.01930231274914,0.945076663563214,NA
Pkhd1l1-203,0.00859715477096309,-0.0113180171193036,1.01930231274914,0.945076663563214,NA
Pkp3-201,0.00859715477096309,-0.0113180171193036,1.01930231274914,0.945076663563214,NA
Pla2g5-204,0.00859715477096309,-0.0113180171193036,1.01930231274914,0.945076663563214,NA
Plekhg6-201,0.00859715477096309,-0.0113180171193036,1.01930231274914,0.945076663563214,NA
Poglut3-201,0.00859715477096309,-0.0113180171193036,1.01930231274914,0.945076663563214,NA
Prkce-202,0.00859715477096309,-0.0113180171193036,1.01930231274914,0.945076663563214,NA
Prox2-202,0.00859715477096309,-0.0113180171193036,1.01930231274914,0.945076663563214,NA
Psma8-201,0.00859715477096309,-0.0113180171193036,1.01930231274914,0.945076663563214,NA
Ptch2-201,0.00859715477096309,-0.0113180171193036,1.01930231274914,0.945076663563214,NA
Rasgrp3-201,0.00859715477096309,-0.0113180171193036,1.01930231274914,0.945076663563214,NA
Rfx8-202,0.00859715477096309,-0.0113180171193036,1.01930231274914,0.945076663563214,NA
Rhoj-201,0.00859715477096309,-0.0113180171193036,1.01930231274914,0.945076663563214,NA
Rhox2h-201,0.00859715477096309,-0.0113180171193036,1.01930231274914,0.945076663563214,NA
Rimbp3-201,0.00859715477096309,-0.0113180171193036,1.01930231274914,0.945076663563214,NA
Rsph14-207,0.00859715477096309,-0.0113180171193036,1.01930231274914,0.945076663563214,NA
Rtl3-201,0.00859715477096309,-0.0113180171193036,1.01930231274914,0.945076663563214,NA
S100a3-201,0.00859715477096309,-0.0113180171193036,1.01930231274914,0.945076663563214,NA
Saa3-201,0.00859715477096309,-0.0113180171193036,1.01930231274914,0.945076663563214,NA
Samt2b-201,0.00859715477096309,-0.0113180171193036,1.01930231274914,0.945076663563214,NA
Scn9a-202,0.00859715477096309,-0.0113180171193036,1.01930231274914,0.945076663563214,NA
Sdr42e1-201,0.00859715477096309,-0.0113180171193036,1.01930231274914,0.945076663563214,NA
Selenon-201,0.00859715477096309,-0.0113180171193036,1.01930231274914,0.945076663563214,NA
Serpinb1b-201,0.00859715477096309,-0.0113180171193036,1.01930231274914,0.945076663563214,NA
Serping1-201,0.00859715477096309,-0.0113180171193036,1.01930231274914,0.945076663563214,NA
Sfrp5-201,0.00859715477096309,-0.0113180171193036,1.01930231274914,0.945076663563214,NA
Skor2-201,0.00859715477096309,-0.0113180171193036,1.01930231274914,0.945076663563214,NA
Slc13a2-201,0.00859715477096309,-0.0113180171193036,1.01930231274914,0.945076663563214,NA
Slc1a6-201,0.00859715477096309,-0.0113180171193036,1.01930231274914,0.945076663563214,NA
Slc23a4-205,0.00859715477096309,-0.0113180171193036,1.01930231274914,0.945076663563214,NA
Slc25a34-201,0.00859715477096309,-0.0113180171193036,1.01930231274914,0.945076663563214,NA
Slc25a43-201,0.00859715477096309,-0.0113180171193036,1.01930231274914,0.945076663563214,NA
Slc27a5-201,0.00859715477096309,-0.0113180171193036,1.01930231274914,0.945076663563214,NA
Slfn14-201,0.00859715477096309,-0.0113180171193036,1.01930231274914,0.945076663563214,NA
Smim41-202,0.00859715477096309,-0.0113180171193036,1.01930231274914,0.945076663563214,NA
St6galnac4-201,0.00859715477096309,-0.0113180171193036,1.01930231274914,0.945076663563214,NA
Stac2-201,0.00859715477096309,-0.0113180171193036,1.01930231274914,0.945076663563214,NA
Sult3a2-202,0.00859715477096309,-0.0113180171193036,1.01930231274914,0.945076663563214,NA
Taar7a-201,0.00859715477096309,-0.0113180171193036,1.01930231274914,0.945076663563214,NA
Teddm3-201,0.00859715477096309,-0.0113180171193036,1.01930231274914,0.945076663563214,NA
Tmem213-201,0.00859715477096309,-0.0113180171193036,1.01930231274914,0.945076663563214,NA
Tmem45a-201,0.00859715477096309,-0.0113180171193036,1.01930231274914,0.945076663563214,NA
Tmem64-201,0.00859715477096309,-0.0113180171193036,1.01930231274914,0.945076663563214,NA
Tnfsf4-201,0.00859715477096309,-0.0113180171193036,1.01930231274914,0.945076663563214,NA
Treml1-204,0.00859715477096309,-0.0113180171193036,1.01930231274914,0.945076663563214,NA
Tspyl5-201,0.00859715477096309,-0.0113180171193036,1.01930231274914,0.945076663563214,NA
Usp18-201,0.00859715477096309,-0.0113180171193036,1.01930231274914,0.945076663563214,NA
Vegfd-201,0.00859715477096309,-0.0113180171193036,1.01930231274914,0.945076663563214,NA
Vmn2r-ps130-201,0.00859715477096309,-0.0113180171193036,1.01930231274914,0.945076663563214,NA
Vmn2r102-201,0.00859715477096309,-0.0113180171193036,1.01930231274914,0.945076663563214,NA
Vpreb3-201,0.00859715477096309,-0.0113180171193036,1.01930231274914,0.945076663563214,NA
Vwc2l-201,0.00859715477096309,-0.0113180171193036,1.01930231274914,0.945076663563214,NA
Xlr5b-202,0.00859715477096309,-0.0113180171193036,1.01930231274914,0.945076663563214,NA
Zfp202-201,0.00859715477096309,-0.0113180171193036,1.01930231274914,0.945076663563214,NA
Zfp300-201,0.00859715477096309,-0.0113180171193036,1.01930231274914,0.945076663563214,NA
Zfp324-201,0.00859715477096309,-0.0113180171193036,1.01930231274914,0.945076663563214,NA
Zfp607a-203,0.00859715477096309,-0.0113180171193036,1.01930231274914,0.945076663563214,NA
Tlcd5-201,0.0894818239440174,0.0137730479846066,1.01706069046473,0.945109778094593,NA
Rpp25l-201,12.6352868844224,0.069654992692925,0.765336399558075,0.945161282547939,0.977370282742584
Api5-201,24.9878311495257,0.0195938794990644,0.341192735917842,0.945317701604699,0.977374416375705
C1rl-201,0.325880030713847,0.0129924101129373,1.01638753298824,0.945366008581421,NA
Glipr1-204,0.427923494136776,0.013277972528714,1.01628921008761,0.945436243790379,0.977374416375705
Tbc1d9b-201,3.98543921107211,0.0359540047481571,0.717572259194634,0.945522829522322,0.977374416375705
Dmrtb1-201,4.2014066005243,-0.0364191072178563,0.707416594497971,0.94552922500245,0.977374416375705
Pgm5-201,0.107679784848022,0.00967820090215954,1.01707297768526,0.945978535343437,NA
Egfem1-201,0.292322988374962,0.0126231531201141,1.01644271553912,0.946030708442463,NA
Rex2-201,0.432217247631506,-0.219130593636255,1.00872863641115,0.946135378203356,0.977868987899309
Cmtr1-201,1.28930419440555,0.278531614322882,1.01377711924101,0.946189746809292,0.977868987899309
Lhx5-201,1.12080268269365,0.0149551833341057,1.01607532880913,0.946383280762572,0.977885495944301
Lrfn4-201,0.251258934536735,0.126269394502908,1.01366311495716,0.946421999824921,NA
Slc37a4-203,0.108774485749328,0.010310285739654,1.01689195500765,0.946436271293147,NA
Numa1-201,40.1019575689763,0.0169344236239572,0.275173700445503,0.946559556187073,0.977885495944301
Fkbp14-201,1.55445482378159,-0.266876933162284,1.01042189831536,0.946567902195829,0.977885495944301
Slc39a4-204,0.351081419229924,0.0150578912150475,1.01630137577358,0.946622706906729,NA
Kif21b-201,2.84072224638529,0.0363036470763319,0.752873922418141,0.946632849205907,0.977885495944301
Purb-201,0.297294943729726,0.022794416834748,0.999337887300603,0.946648600154513,NA
Cdk1-201,54.7272150058927,-0.0333718665677933,0.546083510932073,0.946756011138424,0.977885495944301
Phf11c-201,1.99484894254919,0.455546108203804,1.03373775439983,0.946832680838504,0.977885495944301
Shkbp1-201,2.71793464201525,0.00293859749471211,0.797493604205657,0.946842956927637,0.977885495944301
Prrg4-201,0.0652040102081886,0.0132862727828625,1.01711024855678,0.947001976146235,NA
Pip4k2b-201,0.0665220925091764,0.0135091595213811,1.01710854381359,0.947013353074133,NA
Zbtb20-204,2.30932433893201,0.168265207933936,0.873196092220409,0.947105992570907,0.978063119803565
Srrm3-204,0.129884077910668,0.0109044165836423,1.01679470802274,0.947216956821654,NA
Mfsd6l-201,0.032095593400007,0.00710416491365952,1.01742836741435,0.94725331558008,NA
Hoxb4-201,0.0315291559883461,0.00683296567056816,1.01744484715528,0.947253315580235,NA
Tmed1-201,0.0315291559883461,0.00683296567056816,1.01744484715528,0.947253315580235,NA
Msi1-208,0.0307497808815612,0.00643657042690545,1.01746914670709,0.947253315580454,NA
Anxa9-202,0.029665574633898,0.00588632628977647,1.01750664935784,0.94725331558077,NA
Tbc1d10c-202,0.029665574633898,0.00588632628977647,1.01750664935784,0.94725331558077,NA
1700102P08Rik-201,0.0324243612754749,0.00698229896843975,1.01743357783816,0.947253349546497,NA
Prnp-201,0.0324243612754749,0.00698229896843975,1.01743357783816,0.947253349546497,NA
Calhm5-201,0.031857923863814,0.00670439871799276,1.01745019401537,0.947253349546502,NA
Scara5-201,0.031857923863814,0.00670439871799276,1.01745019401537,0.947253349546502,NA
Slc18a1-201,0.031857923863814,0.00670439871799276,1.01745019401537,0.947253349546502,NA
Slco1a6-201,0.031857923863814,0.00670439871799276,1.01745019401537,0.947253349546502,NA
Methig1-201,0.0310785487570292,0.00615696818559863,1.01747577816523,0.94725334954651,NA
Serpinb3d-201,0.0310785487570292,0.00615696818559863,1.01747577816523,0.94725334954651,NA
Slc35e2-202,0.0310785487570292,0.00615696818559863,1.01747577816523,0.94725334954651,NA
A030003K21Rik-201,0.029994342509366,0.00578532300513272,1.01751281659757,0.94725334954652,NA
Cd8a-201,0.029994342509366,0.00578532300513272,1.01751281659757,0.94725334954652,NA
Dcaf8-201,109.712247780093,0.0123644404606515,0.194832889204253,0.947484706995294,0.978360157891324
Zfp395-201,0.24062526149293,0.0590440661529731,1.01435911775847,0.947867094340887,NA
Ptges2-201,0.96343375085688,0.0631528022465447,0.909373675119205,0.947912328842486,0.978684585840924
Impad1-201,0.177683839258195,0.0145999701566648,1.01665795405308,0.947936647096827,NA
Gbp2b-201,0.0315568862058041,0.00727830278999369,1.01741952045444,0.947942353523072,NA
Mettl7b-201,0.0315568862058041,0.00727830278999369,1.01741952045444,0.947942353523072,NA
Mrln-201,0.0315568862058041,0.00727830278999369,1.01741952045444,0.947942353523072,NA
Npw-201,0.0315568862058041,0.00727830278999369,1.01741952045444,0.947942353523072,NA
Olfr819-201,0.0315568862058041,0.00727830278999369,1.01741952045444,0.947942353523072,NA
Phf11b-201,0.0315568862058041,0.00727830278999369,1.01741952045444,0.947942353523072,NA
Btbd18-201,0.0309904487941432,0.0070145868334877,1.01743577489482,0.947942353523174,NA
Cd80-202,0.0309904487941432,0.0070145868334877,1.01743577489482,0.947942353523174,NA
Cyp2c68-201,0.0309904487941432,0.0070145868334877,1.01743577489482,0.947942353523174,NA
Fibcd1-201,0.0309904487941432,0.0070145868334877,1.01743577489482,0.947942353523174,NA
Gm48552-201,0.0309904487941432,0.0070145868334877,1.01743577489482,0.947942353523174,NA
Ormdl3-201,0.0309904487941432,0.0070145868334877,1.01743577489482,0.947942353523174,NA
Otulinl-202,0.0309904487941432,0.0070145868334877,1.01743577489482,0.947942353523174,NA
Apob-202,0.0302110736873583,0.00662161740890824,1.01745946507237,0.947942353523318,NA
Lrfn1-202,0.0302110736873583,0.00662161740890824,1.01745946507237,0.947942353523318,NA
Pdcl2-201,0.0302110736873583,0.00662161740890824,1.01745946507237,0.947942353523318,NA
Npy-201,0.0291268674396951,0.00606942065590133,1.01749655479347,0.947942353523526,NA
B230219D22Rik-201,0.545596025892116,0.252310471567697,1.01366072836242,0.94816557995579,0.978684585840924
Gm28729-201,0.878506812416207,0.270504434571513,1.01462648688114,0.94816757291411,0.978684585840924
Adam22-201,0.594245914373641,0.265969514641714,1.0135648440767,0.948177149085964,0.978684585840924
Rbm10-204,0.977749949298056,0.39566403593922,1.03047149636068,0.948261131574009,0.978684585840924
Iqca1l-201,0.659408686488352,0.234037200858247,1.00829840709798,0.948345545896311,0.978684585840924
Gm6205-202,2.63641067392153,0.283321666801354,1.01413355075352,0.948695786525318,0.978730056171936
Tbc1d32-201,2.06749609192712,0.0291827483447283,0.790617324392399,0.948738461154775,0.978730056171936
Tssk6-201,0.0448612459282997,0.0142005562311515,1.0171915351305,0.948739616342455,NA
Pla2g4e-201,1.45723276612617,0.368351154315703,1.01830256127742,0.948775676287642,0.978730056171936
Brf2-201,45.2331466220307,-0.0273391548092698,0.47297350731316,0.948800551942485,0.978730056171936
Exoc2-202,6.7118223568183,-0.0286105288461557,0.776570550092091,0.948966330924065,0.978730056171936
Fbxw17-201,6.683552298944,0.478806068238475,1.01777567461669,0.949015357049128,0.978730056171936
Uimc1-201,7.21884065759536,0.488784060435547,1.03602092550766,0.9490273938826,0.978730056171936
Cradd-201,1.07501262976348,0.0150095236818257,1.01607034174058,0.949156006579299,0.978731759656631
Cers5-201,25.2431221745561,-0.132830895538822,0.496606459048007,0.949211270908842,0.978731759656631
Rc3h2-201,0.203644070591415,0.010864402339446,1.01648926921657,0.949383860024907,NA
Cyp2ab1-205,0.0457287209979706,0.0126787004029256,1.01717254793371,0.949426939206191,NA
Syna-201,0.0453999531225026,0.0139386042421849,1.01719128994749,0.949426939207688,NA
Hexb-201,0.158942184472069,0.0117258582706047,1.01672011547201,0.949608078381048,NA
Reck-201,0.285524207640662,0.142808406102863,1.00995474564552,0.949710951638801,NA
Kcnma1-212,7.04899753474821,-0.0307337476761544,0.577067055361474,0.949746405944118,0.979135341047015
Gabpb2-205,0.202396852689498,0.0125206878856308,1.01652977206818,0.94975908427929,NA
Kdelr3-201,0.0692271596270144,0.013208561195277,1.01710296850015,0.949762349944598,NA
Arl6ip6-201,5.09010307792433,-0.431977207132406,1.02259851650223,0.949784979865006,0.979135341047015
Zfp874a-202,0.283837187954508,0.0129657162458896,1.01640250304272,0.949891969226153,NA
Serpinb6e-201,0.068285026675404,0.0132107437529096,1.01710517479318,0.94990380006303,NA
Ttbk2-203,1.79804479255542,-0.258616370948044,1.00622205615692,0.950028358692644,0.97919618944589
Rubcnl-201,6.67135054356309,0.494655894574271,1.03000027754225,0.950112833265862,0.97919618944589
Cpped1-202,0.861305748490134,0.274329327588225,1.01377076307065,0.950117471848307,0.97919618944589
Ubiad1-201,5.19508749298702,0.0314341786024254,0.672229873085538,0.950389810681598,0.979319706155544
Srl-202,0.512529667005951,0.236573102458653,1.00846225301534,0.95041965524777,0.979319706155544
Gpx1-201,7.73238987239597,-0.0279926704676396,0.717575048712619,0.950762191144675,0.979411940896868
Cyth1-203,0.798194425296457,0.0161029392514379,1.01612490645305,0.95084211295385,0.979411940896868
Srebf2-201,1.50515375149368,0.030732369316498,0.810770310520092,0.950944690582821,0.979411940896868
Tcf24-202,0.0310651066760827,0.00728282359385863,1.01741034097376,0.950945968654201,NA
4930579G24Rik-201,0.0304986692644218,0.00689701506778259,1.01742498843295,0.95094596865423,NA
Dhrs7-201,0.0304986692644218,0.00689701506778259,1.01742498843295,0.95094596865423,NA
Nrip3-201,0.0304986692644218,0.00689701506778259,1.01742498843295,0.95094596865423,NA
Zfp637-204,0.0304986692644218,0.00689701506778259,1.01742498843295,0.95094596865423,NA
Gm17190-202,0.0297192941576369,0.00647584434977723,1.01744830299982,0.950945968654271,NA
Gm49359-201,0.0286350879099738,0.00639369796903595,1.01748841250752,0.95094596865433,NA
Klrg1-201,0.0286350879099738,0.00639369796903595,1.01748841250752,0.95094596865433,NA
Rgs20-201,0.0286350879099738,0.00639369796903595,1.01748841250752,0.95094596865433,NA
Wdsub1-201,2.16172067678458,0.434355261793462,1.02281641459318,0.951000360764748,0.979411940896868
Gm5244-201,0.0531774553438884,0.00819415162422119,1.01728657188859,0.951056012733398,NA
Bnip3-201,12.6063275260937,0.0304458677357897,0.617010813850336,0.951106044425193,0.979411940896868
Pm20d2-201,0.0430236538801325,0.0133505051879224,1.01718683790258,0.951123526992022,NA
Tcp11l2-201,0.109375303600136,0.00952509892449335,1.01715532298001,0.951324990667993,NA
Nipsnap3b-201,0.619082052071545,-0.00860405664225708,1.01853738218713,0.951343953576634,0.979411940896868
Fbxw2-201,1.01839416297936,0.273284678895757,1.01323877422908,0.951365016265071,0.979411940896868
Slc39a13-201,0.274689625686651,0.183273924905437,1.01283385269408,0.951498623864107,NA
Itsn2-201,65.981162458452,-0.0134903642494283,0.236016897357379,0.951664588851247,0.979411940896868
Shox2-201,0.480886300353293,-0.198428376844238,1.00918887273401,0.951692539924071,0.979411940896868
Man1a2-201,0.867824617715379,0.0147118822587198,1.01607365426189,0.951797032307845,0.979411940896868
Cfap69-201,0.436535496702383,0.0153014446438032,1.01625595860912,0.951855171986481,0.979411940896868
Crot-201,1.13623776110814,0.391174750494457,1.02071838776525,0.951877723292114,0.979411940896868
Ass1-201,2.76625609405302,0.138323688428506,0.849987200565392,0.951886698062584,0.979411940896868
Lsm8-201,2.64982700172152,0.142338694922791,0.887223292247138,0.951947789155898,0.979411940896868
Dzip1l-203,0.0654378862615132,0.0130503586525246,1.01711273320181,0.951973065288101,NA
Abraxas2-201,3.74417217122615,0.0327484118593982,0.766886244891925,0.952049024520293,0.979411940896868
Pbld1-202,0.763795724243042,0.345286417839943,1.0261009061689,0.952145782535377,0.979411940896868
Pkd2-201,1.22970080787352,0.116501289106173,0.911437173341409,0.952190708343799,0.979411940896868
Frg2f1-201,0.484103814105768,0.0153093712508458,1.01621376168473,0.952226007547453,0.979411940896868
